timestamp,day,slot,tank_id,vapour_space_m3,ullage_m,liquid_temp_c,diurnal_swing_c,vent_area_m2,pv_setting_kpa,tvp_kpa,standing_loss_kl,working_loss_kl,total_evap_kl
2026-05-23 06:00:00,142,0,TK-05,1991.56,5.239,27.66,7.1,0.11,2.5,0.3592,0.0,0.0,0.0
2026-05-23 14:00:00,142,1,TK-01,1521.4,4.843,35.53,7.1,0.09,2.5,0.5126,0.0,0.0,0.0
2026-05-23 14:00:00,142,1,TK-02,1477.33,4.702,35.53,7.1,0.09,2.5,0.5126,0.0,0.0,0.0
2026-05-23 14:00:00,142,1,TK-03,968.26,3.805,35.53,7.1,0.28,0.0,0.5126,0.000236,0.0,0.000236
2026-05-23 14:00:00,142,1,TK-04,1605.99,5.112,35.53,7.1,0.09,2.5,0.5126,0.0,0.0,0.0
2026-05-23 14:00:00,142,1,TK-05,1809.1,4.759,35.53,7.1,0.11,2.5,0.5126,0.0,0.004917,0.004917
2026-05-23 22:00:00,142,2,TK-01,1559.25,4.963,32.82,7.1,0.09,2.5,0.4545,0.0,0.0,0.0
2026-05-23 22:00:00,142,2,TK-02,1515.83,4.825,32.82,7.1,0.09,2.5,0.4545,0.0,0.0,0.0
2026-05-23 22:00:00,142,2,TK-03,999.07,3.926,32.82,7.1,0.28,0.0,0.4545,0.000219,0.0,0.000219
2026-05-23 22:00:00,142,2,TK-04,1490.65,4.745,32.82,7.1,0.09,2.5,0.4545,0.0,0.002583,0.002583
2026-05-23 22:00:00,142,2,TK-05,1858.19,4.888,32.82,7.1,0.11,2.5,0.4545,0.0,0.0,0.0
2026-05-24 06:00:00,143,0,TK-01,1382.19,4.4,28.22,7.1,0.09,2.5,0.3686,0.0,0.00311,0.00311
2026-05-24 06:00:00,143,0,TK-02,1560.81,4.968,28.22,7.1,0.09,2.5,0.3686,0.0,0.0,0.0
2026-05-24 06:00:00,143,0,TK-03,1035.05,4.067,28.22,7.1,0.28,0.0,0.3686,0.000189,0.0,0.000189
2026-05-24 06:00:00,143,0,TK-04,1536.07,4.889,28.22,7.1,0.09,2.5,0.3686,0.0,0.0,0.0
2026-05-24 06:00:00,143,0,TK-05,1915.52,5.039,28.22,7.1,0.11,2.5,0.3686,0.0,0.0,0.0
2026-05-24 14:00:00,143,1,TK-01,1435.49,4.569,35.35,7.1,0.09,2.5,0.5087,0.0,0.0,0.0
2026-05-24 14:00:00,143,1,TK-02,1298.05,4.132,35.35,7.1,0.09,2.5,0.5087,0.0,0.005925,0.005925
2026-05-24 14:00:00,143,1,TK-03,1074.88,4.224,35.35,7.1,0.28,0.0,0.5087,0.000259,0.0,0.000259
2026-05-24 14:00:00,143,1,TK-04,1586.34,5.049,35.35,7.1,0.09,2.5,0.5087,0.0,0.0,0.0
2026-05-24 14:00:00,143,1,TK-05,1978.98,5.206,35.35,7.1,0.11,2.5,0.5087,0.0,0.0,0.0
2026-05-24 22:00:00,143,2,TK-01,1463.77,4.659,29.28,7.1,0.09,2.5,0.387,0.0,0.0,0.0
2026-05-24 22:00:00,143,2,TK-02,1327.8,4.227,29.28,7.1,0.09,2.5,0.387,0.0,0.0,0.0
2026-05-24 22:00:00,143,2,TK-03,1096.0,4.307,29.28,7.1,0.28,0.0,0.387,0.000208,0.0,0.000208
2026-05-24 22:00:00,143,2,TK-04,1450.33,4.617,29.28,7.1,0.09,2.5,0.387,0.0,0.002372,0.002372
2026-05-24 22:00:00,143,2,TK-05,2012.64,5.295,29.28,7.1,0.11,2.5,0.387,0.0,0.0,0.0
2026-05-25 06:00:00,144,0,TK-01,1516.6,4.827,28.46,7.1,0.09,2.5,0.3727,0.0,0.0,0.0
2026-05-25 06:00:00,144,0,TK-02,1383.36,4.403,28.46,7.1,0.09,2.5,0.3727,0.0,0.0,0.0
2026-05-25 06:00:00,144,0,TK-03,1135.47,4.462,28.46,7.1,0.28,0.0,0.3727,0.000209,0.0,0.000209
2026-05-25 06:00:00,144,0,TK-04,1503.42,4.786,28.46,7.1,0.09,2.5,0.3727,0.0,0.0,0.0
2026-05-25 06:00:00,144,0,TK-05,1835.4,4.828,28.46,7.1,0.11,2.5,0.3727,0.0,0.003414,0.003414
2026-05-25 14:00:00,144,1,TK-01,1569.89,4.997,35.1,7.1,0.09,2.5,0.503,0.0,0.0,0.0
2026-05-25 14:00:00,144,1,TK-02,1439.42,4.582,35.1,7.1,0.09,2.5,0.503,0.0,0.0,0.0
2026-05-25 14:00:00,144,1,TK-03,909.08,3.572,35.1,7.1,0.28,0.0,0.503,0.000219,0.004999,0.005217
2026-05-25 14:00:00,144,1,TK-04,1556.99,4.956,35.1,7.1,0.09,2.5,0.503,0.0,0.0,0.0
2026-05-25 14:00:00,144,1,TK-05,1903.83,5.008,35.1,7.1,0.11,2.5,0.503,0.0,0.0,0.0
2026-05-25 22:00:00,144,2,TK-01,1426.26,4.54,30.63,7.1,0.09,2.5,0.4117,0.0,0.002637,0.002637
2026-05-25 22:00:00,144,2,TK-02,1467.85,4.672,30.63,7.1,0.09,2.5,0.4117,0.0,0.0,0.0
2026-05-25 22:00:00,144,2,TK-03,932.14,3.663,30.63,7.1,0.28,0.0,0.4117,0.000188,0.0,0.000188
2026-05-25 22:00:00,144,2,TK-04,1584.15,5.043,30.63,7.1,0.09,2.5,0.4117,0.0,0.0,0.0
2026-05-25 22:00:00,144,2,TK-05,1938.52,5.1,30.63,7.1,0.11,2.5,0.4117,0.0,0.0,0.0
2026-05-26 06:00:00,145,0,TK-01,1468.97,4.676,28.61,7.1,0.09,2.5,0.3753,0.0,0.0,0.0
2026-05-26 06:00:00,145,0,TK-02,1509.89,4.806,28.61,7.1,0.09,2.5,0.3753,0.0,0.0,0.0
2026-05-26 06:00:00,145,0,TK-03,966.23,3.797,28.61,7.1,0.28,0.0,0.3753,0.00018,0.0,0.00018
2026-05-26 06:00:00,145,0,TK-04,1371.9,4.367,28.61,7.1,0.09,2.5,0.3753,0.0,0.0036,0.0036
2026-05-26 06:00:00,145,0,TK-05,1989.84,5.235,28.61,7.1,0.11,2.5,0.3753,0.0,0.0,0.0
2026-05-26 14:00:00,145,1,TK-01,1522.05,4.845,37.04,7.1,0.09,2.5,0.5478,0.0,0.0,0.0
2026-05-26 14:00:00,145,1,TK-02,1562.13,4.972,37.04,7.1,0.09,2.5,0.5478,0.0,0.0,0.0
2026-05-26 14:00:00,145,1,TK-03,1008.6,3.964,37.04,7.1,0.28,0.0,0.5478,0.00026,0.0,0.00026
2026-05-26 14:00:00,145,1,TK-04,1426.95,4.542,37.04,7.1,0.09,2.5,0.5478,0.0,0.0,0.0
2026-05-26 14:00:00,145,1,TK-05,1754.99,4.617,37.04,7.1,0.11,2.5,0.5478,0.0,0.006067,0.006067
2026-05-26 22:00:00,145,2,TK-01,1562.93,4.975,30.89,7.1,0.09,2.5,0.4166,0.0,0.0,0.0
2026-05-26 22:00:00,145,2,TK-02,1448.94,4.612,30.89,7.1,0.09,2.5,0.4166,0.0,0.002408,0.002408
2026-05-26 22:00:00,145,2,TK-03,1041.23,4.092,30.89,7.1,0.28,0.0,0.4166,0.000211,0.0,0.000211
2026-05-26 22:00:00,145,2,TK-04,1469.35,4.677,30.89,7.1,0.09,2.5,0.4166,0.0,0.0,0.0
2026-05-26 22:00:00,145,2,TK-05,1808.88,4.759,30.89,7.1,0.11,2.5,0.4166,0.0,0.0,0.0
2026-05-27 06:00:00,146,0,TK-01,1378.92,4.389,28.35,7.1,0.09,2.5,0.3709,0.0,0.003054,0.003054
2026-05-27 06:00:00,146,0,TK-02,1483.56,4.722,28.35,7.1,0.09,2.5,0.3709,0.0,0.0,0.0
2026-05-27 06:00:00,146,0,TK-03,1067.67,4.196,28.35,7.1,0.28,0.0,0.3709,0.000196,0.0,0.000196
2026-05-27 06:00:00,146,0,TK-04,1503.71,4.786,28.35,7.1,0.09,2.5,0.3709,0.0,0.0,0.0
2026-05-27 06:00:00,146,0,TK-05,1852.54,4.873,28.35,7.1,0.11,2.5,0.3709,0.0,0.0,0.0
2026-05-27 14:00:00,146,1,TK-01,1440.65,4.586,36.0,7.1,0.09,2.5,0.5235,0.0,0.0,0.0
2026-05-27 14:00:00,146,1,TK-02,1542.91,4.911,36.0,7.1,0.09,2.5,0.5235,0.0,0.0,0.0
2026-05-27 14:00:00,146,1,TK-03,1112.99,4.374,36.0,7.1,0.28,0.0,0.5235,0.000274,0.0,0.000274
2026-05-27 14:00:00,146,1,TK-04,1252.15,3.986,36.0,7.1,0.09,2.5,0.5235,0.0,0.006068,0.006068
2026-05-27 14:00:00,146,1,TK-05,1927.38,5.07,36.0,7.1,0.11,2.5,0.5235,0.0,0.0,0.0
2026-05-27 22:00:00,146,2,TK-01,1471.2,4.683,30.14,7.1,0.09,2.5,0.4026,0.0,0.0,0.0
2026-05-27 22:00:00,146,2,TK-02,1410.52,4.49,30.14,7.1,0.09,2.5,0.4026,0.0,0.002446,0.002446
2026-05-27 22:00:00,146,2,TK-03,1135.42,4.462,30.14,7.1,0.28,0.0,0.4026,0.000223,0.0,0.000223
2026-05-27 22:00:00,146,2,TK-04,1284.87,4.09,30.14,7.1,0.09,2.5,0.4026,0.0,0.0,0.0
2026-05-27 22:00:00,146,2,TK-05,1964.4,5.168,30.14,7.1,0.11,2.5,0.4026,0.0,0.0,0.0
2026-05-28 06:00:00,147,0,TK-01,1518.24,4.833,28.02,7.1,0.09,2.5,0.3652,0.0,0.0,0.0
2026-05-28 06:00:00,147,0,TK-02,1458.65,4.643,28.02,7.1,0.09,2.5,0.3652,0.0,0.0,0.0
2026-05-28 06:00:00,147,0,TK-03,1169.95,4.598,28.02,7.1,0.28,0.0,0.3652,0.000211,0.0,0.000211
2026-05-28 06:00:00,147,0,TK-04,1335.27,4.25,28.02,7.1,0.09,2.5,0.3652,0.0,0.0,0.0
2026-05-28 06:00:00,147,0,TK-05,1769.99,4.656,28.02,7.1,0.11,2.5,0.3652,0.0,0.003499,0.003499
2026-05-28 14:00:00,147,1,TK-01,1577.64,5.022,34.78,7.1,0.09,2.5,0.4961,0.0,0.0,0.0
2026-05-28 14:00:00,147,1,TK-02,1519.44,4.837,34.78,7.1,0.09,2.5,0.4961,0.0,0.0,0.0
2026-05-28 14:00:00,147,1,TK-03,918.69,3.61,34.78,7.1,0.28,0.0,0.4961,0.000218,0.005482,0.0057
2026-05-28 14:00:00,147,1,TK-04,1398.91,4.453,34.78,7.1,0.09,2.5,0.4961,0.0,0.0,0.0
2026-05-28 14:00:00,147,1,TK-05,1847.83,4.861,34.78,7.1,0.11,2.5,0.4961,0.0,0.0,0.0
2026-05-28 22:00:00,147,2,TK-01,1454.52,4.63,30.88,7.1,0.09,2.5,0.4165,0.0,0.002483,0.002483
2026-05-28 22:00:00,147,2,TK-02,1555.53,4.951,30.88,7.1,0.09,2.5,0.4165,0.0,0.0,0.0
2026-05-28 22:00:00,147,2,TK-03,948.75,3.728,30.88,7.1,0.28,0.0,0.4165,0.000193,0.0,0.000193
2026-05-28 22:00:00,147,2,TK-04,1436.7,4.573,30.88,7.1,0.09,2.5,0.4165,0.0,0.0,0.0
2026-05-28 22:00:00,147,2,TK-05,1894.04,4.983,30.88,7.1,0.11,2.5,0.4165,0.0,0.0,0.0
2026-05-29 06:00:00,148,0,TK-01,1504.23,4.788,29.22,7.1,0.09,2.5,0.3859,0.0,0.0,0.0
2026-05-29 06:00:00,148,0,TK-02,1345.9,4.284,29.22,7.1,0.09,2.5,0.3859,0.0,0.003771,0.003771
2026-05-29 06:00:00,148,0,TK-03,988.53,3.885,29.22,7.1,0.28,0.0,0.3859,0.000188,0.0,0.000188
2026-05-29 06:00:00,148,0,TK-04,1486.74,4.732,29.22,7.1,0.09,2.5,0.3859,0.0,0.0,0.0
2026-05-29 06:00:00,148,0,TK-05,1955.25,5.144,29.22,7.1,0.11,2.5,0.3859,0.0,0.0,0.0
2026-05-29 14:00:00,148,1,TK-01,1549.97,4.934,36.44,7.1,0.09,2.5,0.5337,0.0,0.0,0.0
2026-05-29 14:00:00,148,1,TK-02,1394.46,4.439,36.44,7.1,0.09,2.5,0.5337,0.0,0.0,0.0
2026-05-29 14:00:00,148,1,TK-03,1025.15,4.029,36.44,7.1,0.28,0.0,0.5337,0.000258,0.0,0.000258
2026-05-29 14:00:00,148,1,TK-04,1532.8,4.879,36.44,7.1,0.09,2.5,0.5337,0.0,0.0,0.0
2026-05-29 14:00:00,148,1,TK-05,1756.82,4.622,36.44,7.1,0.11,2.5,0.5337,0.0,0.00504,0.00504
2026-05-29 22:00:00,148,2,TK-01,1416.67,4.509,29.89,7.1,0.09,2.5,0.398,0.0,0.002468,0.002468
2026-05-29 22:00:00,148,2,TK-02,1427.6,4.544,29.89,7.1,0.09,2.5,0.398,0.0,0.0,0.0
2026-05-29 22:00:00,148,2,TK-03,1050.15,4.127,29.89,7.1,0.28,0.0,0.398,0.000205,0.0,0.000205
2026-05-29 22:00:00,148,2,TK-04,1564.24,4.979,29.89,7.1,0.09,2.5,0.398,0.0,0.0,0.0
2026-05-29 22:00:00,148,2,TK-05,1798.41,4.731,29.89,7.1,0.11,2.5,0.398,0.0,0.0,0.0
2026-05-30 06:00:00,149,0,TK-01,1461.59,4.652,29.28,7.1,0.09,2.5,0.3871,0.0,0.0,0.0
2026-05-30 06:00:00,149,0,TK-02,1472.34,4.687,29.28,7.1,0.09,2.5,0.3871,0.0,0.0,0.0
2026-05-30 06:00:00,149,0,TK-03,1083.89,4.259,29.28,7.1,0.28,0.0,0.3871,0.000206,0.0,0.000206
2026-05-30 06:00:00,149,0,TK-04,1353.07,4.307,29.28,7.1,0.09,2.5,0.3871,0.0,0.003724,0.003724
2026-05-30 06:00:00,149,0,TK-05,1854.55,4.879,29.28,7.1,0.11,2.5,0.3871,0.0,0.0,0.0
2026-05-30 14:00:00,149,1,TK-01,1513.43,4.817,34.96,7.1,0.09,2.5,0.5,0.0,0.0,0.0
2026-05-30 14:00:00,149,1,TK-02,1206.28,3.84,34.96,7.1,0.09,2.5,0.5,0.0,0.005922,0.005922
2026-05-30 14:00:00,149,1,TK-03,1122.82,4.412,34.96,7.1,0.28,0.0,0.5,0.000266,0.0,0.000266
2026-05-30 14:00:00,149,1,TK-04,1407.06,4.479,34.96,7.1,0.09,2.5,0.5,0.0,0.0,0.0
2026-05-30 14:00:00,149,1,TK-05,1919.33,5.049,34.96,7.1,0.11,2.5,0.5,0.0,0.0,0.0
2026-05-30 22:00:00,149,2,TK-01,1546.13,4.921,30.66,7.1,0.09,2.5,0.4123,0.0,0.0,0.0
2026-05-30 22:00:00,149,2,TK-02,1242.9,3.956,30.66,7.1,0.09,2.5,0.4123,0.0,0.0,0.0
2026-05-30 22:00:00,149,2,TK-03,1147.39,4.509,30.66,7.1,0.28,0.0,0.4123,0.00023,0.0,0.00023
2026-05-30 22:00:00,149,2,TK-04,1441.11,4.587,30.66,7.1,0.09,2.5,0.4123,0.0,0.0,0.0
2026-05-30 22:00:00,149,2,TK-05,1824.99,4.801,30.66,7.1,0.11,2.5,0.4123,0.0,0.002095,0.002095
2026-05-31 06:00:00,150,0,TK-01,1389.42,4.423,28.71,7.1,0.09,2.5,0.377,0.0,0.002766,0.002766
2026-05-31 06:00:00,150,0,TK-02,1283.99,4.087,28.71,7.1,0.09,2.5,0.377,0.0,0.0,0.0
2026-05-31 06:00:00,150,0,TK-03,1174.96,4.617,28.71,7.1,0.28,0.0,0.377,0.000218,0.0,0.000218
2026-05-31 06:00:00,150,0,TK-04,1479.34,4.709,28.71,7.1,0.09,2.5,0.377,0.0,0.0,0.0
2026-05-31 06:00:00,150,0,TK-05,1872.82,4.927,28.71,7.1,0.11,2.5,0.377,0.0,0.0,0.0
2026-05-31 14:00:00,150,1,TK-01,1447.81,4.609,36.43,7.1,0.09,2.5,0.5334,0.0,0.0,0.0
2026-05-31 14:00:00,150,1,TK-02,1344.66,4.28,36.43,7.1,0.09,2.5,0.5334,0.0,0.0,0.0
2026-05-31 14:00:00,150,1,TK-03,858.62,3.374,36.43,7.1,0.28,0.0,0.5334,0.000218,0.007087,0.007304
2026-05-31 14:00:00,150,1,TK-04,1535.78,4.889,36.43,7.1,0.09,2.5,0.5334,0.0,0.0,0.0
2026-05-31 14:00:00,150,1,TK-05,1943.44,5.113,36.43,7.1,0.11,2.5,0.5334,0.0,0.0,0.0
2026-05-31 22:00:00,150,2,TK-01,1478.21,4.705,30.39,7.1,0.09,2.5,0.4071,0.0,0.0,0.0
2026-05-31 22:00:00,150,2,TK-02,1376.25,4.381,30.39,7.1,0.09,2.5,0.4071,0.0,0.0,0.0
2026-05-31 22:00:00,150,2,TK-03,883.93,3.474,30.39,7.1,0.28,0.0,0.4071,0.000177,0.0,0.000177
2026-05-31 22:00:00,150,2,TK-04,1389.56,4.423,30.39,7.1,0.09,2.5,0.4071,0.0,0.002685,0.002685
2026-05-31 22:00:00,150,2,TK-05,1980.2,5.209,30.39,7.1,0.11,2.5,0.4071,0.0,0.0,0.0
2026-06-01 06:00:00,151,0,TK-01,1522.21,4.845,29.01,7.1,0.09,2.5,0.3823,0.0,0.0,0.0
2026-06-01 06:00:00,151,0,TK-02,1421.97,4.526,29.01,7.1,0.09,2.5,0.3823,0.0,0.0,0.0
2026-06-01 06:00:00,151,0,TK-03,920.57,3.618,29.01,7.1,0.28,0.0,0.3823,0.000174,0.0,0.000174
2026-06-01 06:00:00,151,0,TK-04,1435.07,4.568,29.01,7.1,0.09,2.5,0.3823,0.0,0.0,0.0
2026-06-01 06:00:00,151,0,TK-05,1779.1,4.68,29.01,7.1,0.11,2.5,0.3823,0.0,0.003689,0.003689
2026-06-01 14:00:00,151,1,TK-01,1327.98,4.227,36.62,7.1,0.09,2.5,0.5379,0.0,0.005053,0.005053
2026-06-01 14:00:00,151,1,TK-02,1482.09,4.718,36.62,7.1,0.09,2.5,0.5379,0.0,0.0,0.0
2026-06-01 14:00:00,151,1,TK-03,968.74,3.807,36.62,7.1,0.28,0.0,0.5379,0.000246,0.0,0.000246
2026-06-01 14:00:00,151,1,TK-04,1494.89,4.758,36.62,7.1,0.09,2.5,0.5379,0.0,0.0,0.0
2026-06-01 14:00:00,151,1,TK-05,1854.82,4.879,36.62,7.1,0.11,2.5,0.5379,0.0,0.0,0.0
2026-06-01 22:00:00,151,2,TK-01,1358.57,4.324,30.86,7.1,0.09,2.5,0.416,0.0,0.0,0.0
2026-06-01 22:00:00,151,2,TK-02,1510.98,4.81,30.86,7.1,0.09,2.5,0.416,0.0,0.0,0.0
2026-06-01 22:00:00,151,2,TK-03,991.88,3.898,30.86,7.1,0.28,0.0,0.416,0.000202,0.0,0.000202
2026-06-01 22:00:00,151,2,TK-04,1361.12,4.333,30.86,7.1,0.09,2.5,0.416,0.0,0.002534,0.002534
2026-06-01 22:00:00,151,2,TK-05,1891.19,4.975,30.86,7.1,0.11,2.5,0.416,0.0,0.0,0.0
2026-06-02 06:00:00,152,0,TK-01,1398.26,4.451,29.84,7.1,0.09,2.5,0.3971,0.0,0.0,0.0
2026-06-02 06:00:00,152,0,TK-02,1324.44,4.216,29.84,7.1,0.09,2.5,0.3971,0.0,0.003354,0.003354
2026-06-02 06:00:00,152,0,TK-03,1021.91,4.016,29.84,7.1,0.28,0.0,0.3971,0.000199,0.0,0.000199
2026-06-02 06:00:00,152,0,TK-04,1400.78,4.459,29.84,7.1,0.09,2.5,0.3971,0.0,0.0,0.0
2026-06-02 06:00:00,152,0,TK-05,1938.38,5.099,29.84,7.1,0.11,2.5,0.3971,0.0,0.0,0.0
2026-06-02 14:00:00,152,1,TK-01,1454.58,4.63,35.19,7.1,0.09,2.5,0.505,0.0,0.0,0.0
2026-06-02 14:00:00,152,1,TK-02,1382.3,4.4,35.19,7.1,0.09,2.5,0.505,0.0,0.0,0.0
2026-06-02 14:00:00,152,1,TK-03,1064.51,4.183,35.19,7.1,0.28,0.0,0.505,0.000255,0.0,0.000255
2026-06-02 14:00:00,152,1,TK-04,1457.04,4.638,35.19,7.1,0.09,2.5,0.505,0.0,0.0,0.0
2026-06-02 14:00:00,152,1,TK-05,1690.33,4.447,35.19,7.1,0.11,2.5,0.505,0.0,0.005941,0.005941
2026-06-02 22:00:00,152,2,TK-01,1484.97,4.727,30.69,7.1,0.09,2.5,0.4128,0.0,0.0,0.0
2026-06-02 22:00:00,152,2,TK-02,1413.53,4.499,30.69,7.1,0.09,2.5,0.4128,0.0,0.0,0.0
2026-06-02 22:00:00,152,2,TK-03,1087.5,4.274,30.69,7.1,0.28,0.0,0.4128,0.000219,0.0,0.000219
2026-06-02 22:00:00,152,2,TK-04,1316.79,4.191,30.69,7.1,0.09,2.5,0.4128,0.0,0.002643,0.002643
2026-06-02 22:00:00,152,2,TK-05,1730.11,4.551,30.69,7.1,0.11,2.5,0.4128,0.0,0.0,0.0
2026-06-03 06:00:00,153,0,TK-01,1322.54,4.21,29.84,7.1,0.09,2.5,0.397,0.0,0.003073,0.003073
2026-06-03 06:00:00,153,0,TK-02,1456.75,4.637,29.84,7.1,0.09,2.5,0.397,0.0,0.0,0.0
2026-06-03 06:00:00,153,0,TK-03,1119.32,4.399,29.84,7.1,0.28,0.0,0.397,0.000217,0.0,0.000217
2026-06-03 06:00:00,153,0,TK-04,1361.57,4.334,29.84,7.1,0.09,2.5,0.397,0.0,0.0,0.0
2026-06-03 06:00:00,153,0,TK-05,1785.16,4.696,29.84,7.1,0.11,2.5,0.397,0.0,0.0,0.0
2026-06-03 14:00:00,153,1,TK-01,1377.06,4.383,36.6,7.1,0.09,2.5,0.5372,0.0,0.0,0.0
2026-06-03 14:00:00,153,1,TK-02,1508.62,4.802,36.6,7.1,0.09,2.5,0.5372,0.0,0.0,0.0
2026-06-03 14:00:00,153,1,TK-03,862.99,3.391,36.6,7.1,0.28,0.0,0.5372,0.00022,0.005873,0.006093
2026-06-03 14:00:00,153,1,TK-04,1415.32,4.505,36.6,7.1,0.09,2.5,0.5372,0.0,0.0,0.0
2026-06-03 14:00:00,153,1,TK-05,1851.23,4.87,36.6,7.1,0.11,2.5,0.5372,0.0,0.0,0.0
2026-06-03 22:00:00,153,2,TK-01,1407.67,4.481,29.74,7.1,0.09,2.5,0.3952,0.0,0.0,0.0
2026-06-03 22:00:00,153,2,TK-02,1372.68,4.369,29.74,7.1,0.09,2.5,0.3952,0.0,0.002453,0.002453
2026-06-03 22:00:00,153,2,TK-03,887.76,3.489,29.74,7.1,0.28,0.0,0.3952,0.000173,0.0,0.000173
2026-06-03 22:00:00,153,2,TK-04,1445.49,4.601,29.74,7.1,0.09,2.5,0.3952,0.0,0.0,0.0
2026-06-03 22:00:00,153,2,TK-05,1888.32,4.968,29.74,7.1,0.11,2.5,0.3952,0.0,0.0,0.0
2026-06-04 06:00:00,154,0,TK-01,1459.59,4.646,29.21,7.1,0.09,2.5,0.3858,0.0,0.0,0.0
2026-06-04 06:00:00,154,0,TK-02,1425.28,4.537,29.21,7.1,0.09,2.5,0.3858,0.0,0.0,0.0
2026-06-04 06:00:00,154,0,TK-03,929.78,3.654,29.21,7.1,0.28,0.0,0.3858,0.000177,0.0,0.000177
2026-06-04 06:00:00,154,0,TK-04,1496.68,4.764,29.21,7.1,0.09,2.5,0.3858,0.0,0.0,0.0
2026-06-04 06:00:00,154,0,TK-05,1688.69,4.442,29.21,7.1,0.11,2.5,0.3858,0.0,0.003854,0.003854
2026-06-04 14:00:00,154,1,TK-01,1520.87,4.841,34.91,7.1,0.09,2.5,0.4988,0.0,0.0,0.0
2026-06-04 14:00:00,154,1,TK-02,1487.36,4.734,34.91,7.1,0.09,2.5,0.4988,0.0,0.0,0.0
2026-06-04 14:00:00,154,1,TK-03,979.37,3.849,34.91,7.1,0.28,0.0,0.4988,0.000233,0.0,0.000233
2026-06-04 14:00:00,154,1,TK-04,1257.49,4.003,34.91,7.1,0.09,2.5,0.4988,0.0,0.005601,0.005601
2026-06-04 14:00:00,154,1,TK-05,1769.08,4.654,34.91,7.1,0.11,2.5,0.4988,0.0,0.0,0.0
2026-06-04 22:00:00,154,2,TK-01,1412.38,4.496,31.19,7.1,0.09,2.5,0.4223,0.0,0.002117,0.002117
2026-06-04 22:00:00,154,2,TK-02,1513.07,4.816,31.19,7.1,0.09,2.5,0.4223,0.0,0.0,0.0
2026-06-04 22:00:00,154,2,TK-03,999.9,3.929,31.19,7.1,0.28,0.0,0.4223,0.000206,0.0,0.000206
2026-06-04 22:00:00,154,2,TK-04,1285.48,4.092,31.19,7.1,0.09,2.5,0.4223,0.0,0.0,0.0
2026-06-04 22:00:00,154,2,TK-05,1802.38,4.741,31.19,7.1,0.11,2.5,0.4223,0.0,0.0,0.0
2026-06-05 06:00:00,155,0,TK-01,1448.8,4.612,28.44,7.1,0.09,2.5,0.3724,0.0,0.0,0.0
2026-06-05 06:00:00,155,0,TK-02,1368.52,4.356,28.44,7.1,0.09,2.5,0.3724,0.0,0.002533,0.002533
2026-06-05 06:00:00,155,0,TK-03,1027.9,4.039,28.44,7.1,0.28,0.0,0.3724,0.00019,0.0,0.00019
2026-06-05 06:00:00,155,0,TK-04,1323.63,4.213,28.44,7.1,0.09,2.5,0.3724,0.0,0.0,0.0
2026-06-05 06:00:00,155,0,TK-05,1847.76,4.861,28.44,7.1,0.11,2.5,0.3724,0.0,0.0,0.0
2026-06-05 14:00:00,155,1,TK-01,1497.58,4.767,34.44,7.1,0.09,2.5,0.4886,0.0,0.0,0.0
2026-06-05 14:00:00,155,1,TK-02,1418.79,4.516,34.44,7.1,0.09,2.5,0.4886,0.0,0.0,0.0
2026-06-05 14:00:00,155,1,TK-03,1065.4,4.187,34.44,7.1,0.28,0.0,0.4886,0.000248,0.0,0.000248
2026-06-05 14:00:00,155,1,TK-04,1374.73,4.376,34.44,7.1,0.09,2.5,0.4886,0.0,0.0,0.0
2026-06-05 14:00:00,155,1,TK-05,1642.86,4.322,34.44,7.1,0.11,2.5,0.4886,0.0,0.004849,0.004849
2026-06-05 22:00:00,155,2,TK-01,1378.64,4.388,30.77,7.1,0.09,2.5,0.4143,0.0,0.002402,0.002402
2026-06-05 22:00:00,155,2,TK-02,1455.01,4.631,30.77,7.1,0.09,2.5,0.4143,0.0,0.0,0.0
2026-06-05 22:00:00,155,2,TK-03,1092.42,4.293,30.77,7.1,0.28,0.0,0.4143,0.00022,0.0,0.00022
2026-06-05 22:00:00,155,2,TK-04,1411.55,4.493,30.77,7.1,0.09,2.5,0.4143,0.0,0.0,0.0
2026-06-05 22:00:00,155,2,TK-05,1690.28,4.447,30.77,7.1,0.11,2.5,0.4143,0.0,0.0,0.0
2026-06-06 06:00:00,156,0,TK-01,1428.49,4.547,28.63,7.1,0.09,2.5,0.3756,0.0,0.0,0.0
2026-06-06 06:00:00,156,0,TK-02,1503.45,4.786,28.63,7.1,0.09,2.5,0.3756,0.0,0.0,0.0
2026-06-06 06:00:00,156,0,TK-03,943.34,3.707,28.63,7.1,0.28,0.0,0.3756,0.000176,0.002646,0.002822
2026-06-06 06:00:00,156,0,TK-04,1460.78,4.65,28.63,7.1,0.09,2.5,0.3756,0.0,0.0,0.0
2026-06-06 06:00:00,156,0,TK-05,1753.68,4.613,28.63,7.1,0.11,2.5,0.3756,0.0,0.0,0.0
2026-06-06 14:00:00,156,1,TK-01,1487.42,4.735,35.92,7.1,0.09,2.5,0.5217,0.0,0.0,0.0
2026-06-06 14:00:00,156,1,TK-02,1306.5,4.159,35.92,7.1,0.09,2.5,0.5217,0.0,0.004946,0.004946
2026-06-06 14:00:00,156,1,TK-03,990.18,3.891,35.92,7.1,0.28,0.0,0.5217,0.000245,0.0,0.000245
2026-06-06 14:00:00,156,1,TK-04,1519.0,4.835,35.92,7.1,0.09,2.5,0.5217,0.0,0.0,0.0
