timestamp,day,slot,tank_id,product,dip_level_m,observed_volume_kl,temp_c,density_obs_kgm3,density_15c,vcf,net_volume_kl15,mass_tonnes,water_dip_cm,ullage_m,vapour_space_m3
2026-05-11 06:00:00,130,0,TK-02,HSD,8.7459,2747.59,28.58,822.77,832.5,0.988314,2715.481,2260.635,1.7,4.254,1366.76
2026-05-11 06:00:00,130,0,TK-03,HSD,7.8369,1994.242,27.97,823.63,832.92,0.988848,1972.001,1642.51,1.2,4.163,1082.36
2026-05-11 06:00:00,130,0,TK-04,HSD,8.0711,2535.607,28.69,821.87,831.69,0.988188,2505.657,2083.937,1.3,4.929,1579.1
2026-05-11 06:00:00,130,0,TK-05,HSD,8.6512,3288.605,28.55,820.92,830.65,0.988284,3250.076,2699.69,1.8,4.849,1882.0
2026-05-11 14:00:00,130,1,TK-01,HSD,8.126,2552.87,35.03,817.49,831.88,0.982706,2508.719,2086.948,0.9,4.874,1574.98
2026-05-11 14:00:00,130,1,TK-02,HSD,8.6005,2701.938,35.16,818.84,833.3,0.982651,2655.064,2212.464,1.2,4.399,1428.72
2026-05-11 14:00:00,130,1,TK-03,HSD,7.6986,1959.047,35.14,816.81,831.28,0.982589,1924.938,1600.169,1.3,4.301,1127.31
2026-05-11 14:00:00,130,1,TK-04,HSD,8.7901,2761.497,35.7,815.62,830.52,0.982063,2711.964,2252.344,1.2,4.21,1373.51
2026-05-11 14:00:00,130,1,TK-05,HSD,8.5078,3234.084,35.64,817.57,832.39,0.982202,3176.523,2644.094,1.2,4.992,1956.11
2026-05-11 22:00:00,130,2,TK-01,HSD,8.5547,2687.527,27.51,822.38,831.35,0.989208,2658.525,2210.157,0.6,4.445,1427.44
2026-05-11 22:00:00,130,2,TK-02,HSD,8.4381,2650.909,27.97,823.51,832.8,0.988842,2621.331,2183.051,1.1,4.562,1462.36
2026-05-11 22:00:00,130,2,TK-03,HSD,7.5597,1923.697,27.77,823.31,832.46,0.989012,1902.56,1583.803,1.0,4.44,1151.71
2026-05-11 22:00:00,130,2,TK-04,HSD,8.6126,2705.743,27.78,821.26,830.44,0.988946,2675.833,2222.11,0.9,4.387,1407.85
2026-05-11 22:00:00,130,2,TK-05,HSD,8.3414,3170.843,27.99,821.71,831.04,0.988781,3135.269,2605.524,1.7,5.159,1996.34
2026-05-12 06:00:00,131,0,TK-01,HSD,8.4192,2644.98,28.66,822.72,832.51,0.988241,2613.876,2176.089,1.6,4.581,1469.62
2026-05-12 06:00:00,131,0,TK-02,HSD,8.3072,2609.795,28.38,822.52,832.11,0.98847,2579.705,2146.605,1.0,4.693,1503.99
2026-05-12 06:00:00,131,0,TK-03,HSD,7.4406,1893.414,28.05,824.07,833.4,0.988794,1872.196,1560.297,1.4,4.559,1181.91
2026-05-12 06:00:00,131,0,TK-04,HSD,8.4841,2665.36,28.34,820.86,830.44,0.988462,2634.607,2187.875,1.1,4.516,1450.34
2026-05-12 06:00:00,131,0,TK-05,HSD,8.802,3345.917,28.18,821.61,831.07,0.988616,3307.827,2749.049,1.1,4.698,1824.32
2026-05-12 14:00:00,131,1,TK-01,HSD,8.2673,2597.261,35.57,817.64,832.4,0.98226,2551.187,2123.618,1.5,4.733,1532.72
2026-05-12 14:00:00,131,1,TK-02,HSD,8.1574,2562.722,35.6,817.98,832.76,0.982246,2517.223,2096.25,1.4,4.843,1566.26
2026-05-12 14:00:00,131,1,TK-03,HSD,8.345,2123.54,35.43,818.33,832.99,0.982402,2086.17,1737.756,0.9,3.655,968.23
2026-05-12 14:00:00,131,1,TK-04,HSD,8.3346,2618.385,35.66,815.76,830.62,0.982103,2571.523,2135.962,1.0,4.665,1513.91
2026-05-12 14:00:00,131,1,TK-05,HSD,8.641,3284.726,35.54,816.19,830.96,0.982225,3226.339,2680.969,1.2,4.859,1904.15
2026-05-12 22:00:00,131,2,TK-01,HSD,8.1172,2550.085,30.22,822.91,833.8,0.986934,2516.767,2098.48,1.2,4.883,1567.47
2026-05-12 22:00:00,131,2,TK-02,HSD,8.3992,2638.692,29.88,822.48,833.14,0.987206,2604.933,2170.281,1.2,4.601,1478.36
2026-05-12 22:00:00,131,2,TK-03,HSD,8.1859,2083.05,30.17,821.72,832.6,0.98694,2055.844,1711.691,1.1,3.814,996.63
2026-05-12 22:00:00,131,2,TK-04,HSD,8.1776,2569.062,30.12,820.22,831.07,0.986939,2535.508,2107.192,1.1,4.822,1548.91
2026-05-12 22:00:00,131,2,TK-05,HSD,8.4878,3226.474,29.91,820.82,831.53,0.987128,3184.942,2648.363,1.7,5.012,1948.11
2026-05-13 06:00:00,132,0,TK-01,HSD,8.6113,2705.332,27.98,822.8,832.1,0.988815,2675.073,2225.935,1.1,4.389,1408.19
2026-05-13 06:00:00,132,0,TK-02,HSD,8.2225,2583.173,27.84,823.66,832.86,0.988957,2554.646,2127.662,1.6,4.778,1529.14
2026-05-13 06:00:00,132,0,TK-03,HSD,8.0145,2039.444,28.12,824.06,833.45,0.988737,2016.475,1680.63,1.1,3.985,1036.73
2026-05-13 06:00:00,132,0,TK-04,HSD,7.9923,2510.843,27.22,822.94,831.71,0.989462,2484.384,2066.276,0.9,5.008,1598.32
2026-05-13 06:00:00,132,0,TK-05,HSD,8.3005,3155.29,27.82,821.91,831.11,0.988927,3120.353,2593.355,1.5,5.2,2010.16
2026-05-13 14:00:00,132,1,TK-01,HSD,8.5081,2672.898,34.75,818.11,832.29,0.982963,2627.36,2186.729,1.2,4.492,1456.93
2026-05-13 14:00:00,132,1,TK-02,HSD,8.1272,2553.246,34.97,818.58,832.9,0.982802,2509.335,2090.037,0.8,4.873,1575.68
2026-05-13 14:00:00,132,1,TK-03,HSD,7.9132,2013.655,34.35,819.31,833.19,0.98335,1980.126,1649.816,0.9,4.087,1073.46
2026-05-13 14:00:00,132,1,TK-04,HSD,8.9811,2821.5,34.69,816.8,830.95,0.982965,2773.437,2304.59,1.1,4.019,1311.6
2026-05-13 14:00:00,132,1,TK-05,HSD,8.1938,3114.722,34.05,816.93,830.63,0.983508,3063.353,2544.512,1.6,5.306,2067.02
2026-05-13 22:00:00,132,2,TK-01,HSD,8.3492,2622.983,27.79,823.14,832.3,0.98899,2594.104,2159.073,1.7,4.651,1488.1
2026-05-13 22:00:00,132,2,TK-02,HSD,7.973,2504.787,27.9,822.86,832.1,0.988891,2476.962,2061.085,1.0,5.027,1605.44
2026-05-13 22:00:00,132,2,TK-03,HSD,7.7791,1979.537,27.7,824.42,833.51,0.989096,1957.952,1631.976,1.0,4.221,1096.96
2026-05-13 22:00:00,132,2,TK-04,HSD,8.82,2770.874,27.69,822.04,831.15,0.989045,2740.518,2277.782,1.2,4.18,1344.5
2026-05-13 22:00:00,132,2,TK-05,HSD,8.5369,3245.155,28.02,822.8,832.14,0.988786,3208.763,2670.127,0.8,4.963,1921.72
2026-05-14 06:00:00,133,0,TK-01,HSD,8.2116,2579.752,28.49,822.49,832.16,0.988383,2549.782,2121.823,0.9,4.788,1534.88
2026-05-14 06:00:00,133,0,TK-02,HSD,8.5279,2679.117,28.29,823.37,832.88,0.988575,2648.508,2205.892,1.0,4.472,1436.53
2026-05-14 06:00:00,133,0,TK-03,HSD,7.6405,1944.261,28.61,821.74,831.5,0.988256,1921.427,1597.67,1.2,4.36,1132.22
2026-05-14 06:00:00,133,0,TK-04,HSD,8.6711,2724.094,28.51,820.62,830.33,0.98831,2692.249,2235.446,1.3,4.329,1393.87
2026-05-14 06:00:00,133,0,TK-05,HSD,8.3892,3188.994,28.67,822.63,832.43,0.988231,3151.464,2623.375,1.1,5.111,1979.57
2026-05-14 14:00:00,133,1,TK-01,HSD,8.0954,2543.24,35.38,817.62,832.25,0.982419,2498.526,2079.41,1.6,4.905,1585.58
2026-05-14 14:00:00,133,1,TK-02,HSD,8.4092,2641.82,35.46,817.72,832.41,0.982357,2595.21,2160.273,1.0,4.591,1489.18
2026-05-14 14:00:00,133,1,TK-03,HSD,7.5255,1914.999,35.03,818.94,833.3,0.982765,1881.994,1568.275,0.8,4.475,1170.43
2026-05-14 14:00:00,133,1,TK-04,HSD,8.5367,2681.872,34.73,816.88,831.07,0.982932,2636.098,2190.78,1.1,4.463,1447.37
2026-05-14 14:00:00,133,1,TK-05,HSD,8.9342,3396.166,35.1,816.93,831.38,0.982628,3337.167,2774.444,1.1,4.566,1794.49
2026-05-14 22:00:00,133,2,TK-01,HSD,8.5198,2676.563,26.48,823.95,832.18,0.990114,2650.102,2205.351,1.5,4.48,1431.82
2026-05-14 22:00:00,133,2,TK-02,HSD,8.2332,2586.547,26.53,825.35,833.6,0.990105,2560.952,2134.801,1.3,4.767,1522.79
2026-05-14 22:00:00,133,2,TK-03,HSD,7.3772,1877.269,26.79,824.93,833.37,0.989874,1858.26,1548.614,1.3,4.623,1194.82
2026-05-14 22:00:00,133,2,TK-04,HSD,8.3698,2629.463,26.35,822.56,830.71,0.99019,2603.667,2162.903,1.6,4.63,1481.52
2026-05-14 22:00:00,133,2,TK-05,HSD,8.7468,3324.939,26.3,824.13,832.22,0.990274,3292.602,2740.168,1.5,4.753,1837.72
2026-05-15 06:00:00,134,0,TK-01,HSD,8.4064,2640.955,26.57,822.68,830.98,0.990007,2614.563,2172.662,1.1,4.594,1472.55
2026-05-15 06:00:00,134,0,TK-02,HSD,8.1063,2546.663,27.12,824.75,833.43,0.989597,2520.169,2100.373,1.9,4.894,1562.13
2026-05-15 06:00:00,134,0,TK-03,HSD,8.2868,2108.724,27.38,823.23,832.1,0.989335,2086.235,1735.964,1.0,3.713,966.61
2026-05-15 06:00:00,134,0,TK-04,HSD,8.2443,2590.009,27.36,823.15,832.01,0.989348,2562.421,2131.97,1.3,4.756,1521.48
2026-05-15 06:00:00,134,0,TK-05,HSD,8.6271,3279.426,26.95,822.23,830.81,0.989677,3245.573,2696.451,1.5,4.873,1888.31
2026-05-15 14:00:00,134,1,TK-01,HSD,8.3031,2608.499,35.65,817.99,832.81,0.982211,2562.095,2133.738,1.6,4.697,1521.33
2026-05-15 14:00:00,134,1,TK-02,HSD,9.0837,2853.74,35.29,818.44,832.99,0.982531,2803.888,2335.617,1.3,3.916,1278.55
2026-05-15 14:00:00,134,1,TK-03,HSD,8.2003,2086.722,36.26,817.04,832.31,0.981659,2048.449,1704.936,1.4,3.8,1005.59
2026-05-15 14:00:00,134,1,TK-04,HSD,8.1499,2560.368,35.61,816.12,830.95,0.982161,2514.693,2089.572,1.2,4.85,1569.36
2026-05-15 14:00:00,134,1,TK-05,HSD,8.5248,3240.539,35.53,816.49,831.25,0.982243,3182.998,2645.861,1.1,4.975,1948.9
2026-05-15 22:00:00,134,2,TK-01,HSD,8.1516,2560.896,29.68,822.4,832.92,0.987373,2528.559,2106.082,1.3,4.848,1555.3
2026-05-15 22:00:00,134,2,TK-02,HSD,8.9284,2804.927,29.96,820.9,831.63,0.987095,2768.729,2302.556,0.9,4.072,1315.73
2026-05-15 22:00:00,134,2,TK-03,HSD,8.0439,2046.927,29.49,821.25,831.64,0.9875,2021.34,1681.035,1.3,3.956,1032.74
2026-05-15 22:00:00,134,2,TK-04,HSD,8.6195,2707.906,29.4,820.86,831.2,0.98756,2674.22,2222.823,1.3,4.38,1410.22
2026-05-15 22:00:00,134,2,TK-05,HSD,8.3725,3182.674,29.56,821.31,831.76,0.987437,3142.691,2613.974,1.2,5.127,1991.08
2026-05-16 06:00:00,135,0,TK-01,HSD,8.005,2514.836,28.69,822.69,832.5,0.988218,2485.207,2068.935,1.6,4.995,1598.98
2026-05-16 06:00:00,135,0,TK-02,HSD,8.762,2752.669,28.56,823.0,832.71,0.988335,2720.561,2265.442,0.9,4.238,1363.56
2026-05-16 06:00:00,135,0,TK-03,HSD,7.9044,2011.433,29.52,821.24,831.65,0.987471,1986.232,1651.86,0.9,4.096,1067.65
2026-05-16 06:00:00,135,0,TK-04,HSD,8.4649,2659.328,29.08,822.03,832.13,0.987871,2627.073,2186.057,0.9,4.535,1456.42
2026-05-16 06:00:00,135,0,TK-05,HSD,8.9315,3395.142,29.2,821.59,831.77,0.987758,3353.577,2789.407,0.7,4.569,1778.1
2026-05-16 14:00:00,135,1,TK-01,HSD,8.9271,2804.546,35.74,817.08,831.97,0.982097,2754.337,2291.53,0.7,4.073,1330.33
2026-05-16 14:00:00,135,1,TK-02,HSD,8.6202,2708.118,35.81,816.6,831.55,0.982011,2659.402,2211.437,1.5,4.38,1425.42
2026-05-16 14:00:00,135,1,TK-03,HSD,7.7606,1974.838,35.48,818.91,833.59,0.982389,1940.06,1617.213,1.5,4.239,1112.81
2026-05-16 14:00:00,135,1,TK-04,HSD,8.325,2615.362,35.18,817.29,831.79,0.982572,2569.78,2137.507,0.8,4.675,1516.17
2026-05-16 14:00:00,135,1,TK-05,HSD,8.7775,3336.609,35.97,816.61,831.67,0.981885,3276.167,2724.7,1.5,4.723,1854.36
2026-05-16 22:00:00,135,2,TK-01,HSD,8.7776,2757.572,29.88,821.37,832.04,0.987175,2722.206,2264.989,1.0,4.222,1362.34
2026-05-16 22:00:00,135,2,TK-02,HSD,8.4731,2661.893,29.62,821.42,831.9,0.987398,2628.347,2186.534,1.5,4.527,1456.32
2026-05-16 22:00:00,135,2,TK-03,HSD,7.6385,1943.774,30.19,822.55,833.43,0.986946,1918.4,1598.856,1.4,4.361,1135.37
2026-05-16 22:00:00,135,2,TK-04,HSD,8.6809,2727.17,30.04,820.67,831.46,0.987019,2691.767,2238.105,1.4,4.319,1392.82
2026-05-16 22:00:00,135,2,TK-05,HSD,8.6284,3279.93,30.03,821.02,831.8,0.987036,3237.408,2692.886,1.7,4.872,1892.46
2026-05-17 06:00:00,136,0,TK-01,HSD,8.6017,2702.312,28.2,823.4,832.86,0.98865,2671.642,2225.096,1.8,4.398,1413.25
2026-05-17 06:00:00,136,0,TK-02,HSD,8.3037,2608.686,28.47,822.69,832.35,0.988399,2578.422,2146.152,1.1,4.696,1505.48
2026-05-17 06:00:00,136,0,TK-03,HSD,8.1584,2076.063,28.43,821.98,831.61,0.988418,2052.018,1706.474,1.7,3.842,1002.51
2026-05-17 06:00:00,136,0,TK-04,HSD,8.5082,2672.925,28.15,822.39,831.82,0.988664,2642.626,2198.196,1.0,4.492,1443.16
2026-05-17 06:00:00,136,0,TK-05,HSD,8.4574,3214.94,27.87,822.06,831.29,0.988895,3179.239,2642.865,1.6,5.043,1953.05
2026-05-17 14:00:00,136,1,TK-01,HSD,8.4719,2661.534,34.69,818.84,832.97,0.983047,2616.413,2179.383,1.0,4.528,1466.73
2026-05-17 14:00:00,136,1,TK-02,HSD,8.1808,2570.074,34.4,817.55,831.49,0.983235,2526.986,2101.152,0.7,4.819,1557.11
2026-05-17 14:00:00,136,1,TK-03,HSD,8.0346,2044.552,34.7,818.15,832.29,0.98301,2009.814,1672.753,0.7,3.965,1043.58
2026-05-17 14:00:00,136,1,TK-04,HSD,8.3806,2632.83,34.34,818.95,832.82,0.983344,2588.977,2156.163,1.4,4.619,1496.04
2026-05-17 14:00:00,136,1,TK-05,HSD,9.0564,3442.637,34.47,815.62,829.64,0.983097,3384.447,2807.867,1.1,4.444,1748.66
2026-05-17 22:00:00,136,2,TK-01,HSD,8.3277,2616.223,28.77,821.65,831.53,0.988118,2585.137,2149.618,0.8,4.672,1498.54
2026-05-17 22:00:00,136,2,TK-02,HSD,8.6056,2703.531,27.93,823.24,832.51,0.988875,2673.453,2225.666,1.5,4.394,1410.58
2026-05-17 22:00:00,136,2,TK-03,HSD,7.8941,2008.805,28.13,823.37,832.77,0.988711,1986.127,1653.997,1.2,4.106,1068.01
2026-05-17 22:00:00,136,2,TK-04,HSD,8.2428,2589.556,28.95,821.41,831.42,0.987962,2558.382,2127.086,1.0,4.757,1527.5
2026-05-17 22:00:00,136,2,TK-05,HSD,8.8975,3382.24,28.75,822.18,832.04,0.988151,3342.165,2780.819,1.4,4.602,1789.78
2026-05-18 06:00:00,137,0,TK-01,HSD,8.1888,2572.578,29.81,822.56,833.17,0.987269,2539.827,2116.11,1.1,4.811,1545.48
2026-05-18 06:00:00,137,0,TK-02,HSD,8.4564,2656.658,29.85,821.32,831.97,0.987193,2622.634,2181.966,1.6,4.544,1459.12
2026-05-18 06:00:00,137,0,TK-03,HSD,7.7681,1976.745,29.99,821.55,832.3,0.987085,1951.215,1623.988,0.6,4.232,1104.06
2026-05-18 06:00:00,137,0,TK-04,HSD,8.9378,2807.902,29.91,822.06,832.74,0.987173,2771.886,2308.263,1.1,4.062,1313.16
2026-05-18 06:00:00,137,0,TK-05,HSD,8.7406,3322.592,29.77,820.61,831.22,0.98724,3280.195,2726.553,1.2,4.759,1850.45
2026-05-18 14:00:00,137,1,TK-01,HSD,8.9744,2819.404,34.15,819.64,833.36,0.983532,2772.974,2310.899,0.7,4.026,1310.53
2026-05-18 14:00:00,137,1,TK-02,HSD,8.3143,2612.016,34.39,817.52,831.45,0.983244,2568.249,2135.378,0.6,4.686,1513.89
2026-05-18 14:00:00,137,1,TK-03,HSD,7.6179,1938.508,33.66,820.06,833.43,0.983951,1907.397,1589.684,1.2,4.382,1144.74
2026-05-18 14:00:00,137,1,TK-04,HSD,8.7791,2758.027,33.86,819.16,832.69,0.983751,2713.211,2259.253,0.8,4.221,1370.98
2026-05-18 14:00:00,137,1,TK-05,HSD,8.5947,3267.132,33.95,818.21,831.82,0.98364,3213.681,2673.193,1.2,4.905,1918.92
2026-05-18 22:00:00,137,2,TK-01,HSD,8.839,2776.85,29.06,822.3,832.38,0.98789,2743.223,2283.401,1.5,4.161,1341.04
2026-05-18 22:00:00,137,2,TK-02,HSD,8.1915,2573.443,28.69,822.55,832.37,0.988211,2543.104,2116.795,1.1,4.808,1542.16
2026-05-18 22:00:00,137,2,TK-03,HSD,8.1691,2078.778,28.84,821.83,831.76,0.988061,2053.96,1708.393,1.9,3.831,999.56
2026-05-18 22:00:00,137,2,TK-04,HSD,8.6452,2715.977,28.52,821.55,831.25,0.988327,2684.275,2231.303,1.2,4.355,1400.82
2026-05-18 22:00:00,137,2,TK-05,HSD,8.4596,3215.768,28.75,822.33,832.19,0.988156,3177.681,2644.427,1.0,5.04,1954.26
2026-05-19 06:00:00,138,0,TK-01,HSD,8.7152,2737.956,28.49,821.2,830.88,0.988347,2706.05,2248.398,1.2,4.285,1377.21
2026-05-19 06:00:00,138,0,TK-02,HSD,8.7047,2734.653,28.67,822.87,832.66,0.988236,2702.483,2250.251,1.6,4.295,1380.77
2026-05-19 06:00:00,138,0,TK-03,HSD,8.059,2050.778,28.38,822.77,832.36,0.988479,2027.151,1687.323,1.4,3.941,1026.64
2026-05-19 06:00:00,138,0,TK-04,HSD,8.5322,2680.463,28.52,822.2,831.9,0.988342,2649.214,2203.887,1.4,4.468,1436.2
2026-05-19 06:00:00,138,0,TK-05,HSD,8.3526,3175.108,29.03,821.45,831.52,0.98789,3136.657,2608.208,1.2,5.147,1996.16
2026-05-19 14:00:00,138,1,TK-01,HSD,8.5883,2698.092,35.19,817.83,832.32,0.982589,2651.114,2206.571,1.3,4.412,1434.27
2026-05-19 14:00:00,138,1,TK-02,HSD,8.5739,2693.579,34.85,818.2,832.45,0.982882,2647.471,2203.88,1.2,4.426,1437.76
2026-05-19 14:00:00,138,1,TK-03,HSD,7.9353,2019.288,35.23,817.55,832.08,0.982538,1984.027,1650.874,1.2,4.065,1069.37
2026-05-19 14:00:00,138,1,TK-04,HSD,8.4016,2639.432,35.54,816.45,831.22,0.982231,2592.533,2154.958,0.8,4.598,1492.02
2026-05-19 14:00:00,138,1,TK-05,HSD,8.7764,3336.19,35.04,817.78,832.17,0.982709,3278.504,2728.279,1.0,4.724,1850.98
2026-05-19 22:00:00,138,2,TK-01,HSD,8.4475,2653.854,31.45,820.96,832.75,0.985839,2616.274,2178.695,2.0,4.553,1469.49
2026-05-19 22:00:00,138,2,TK-02,HSD,8.4238,2646.428,30.93,820.48,831.91,0.986264,2610.077,2171.341,1.5,4.576,1472.93
2026-05-19 22:00:00,138,2,TK-03,HSD,7.808,1986.904,31.36,820.01,831.75,0.985885,1958.859,1629.276,0.8,4.192,1095.74
2026-05-19 22:00:00,138,2,TK-04,HSD,8.6579,2719.951,31.26,819.68,831.36,0.985956,2681.753,2229.498,0.7,4.342,1401.45
2026-05-19 22:00:00,138,2,TK-05,HSD,8.6406,3284.591,31.19,819.57,831.2,0.986009,3238.635,2691.942,0.9,4.859,1894.58
2026-05-20 06:00:00,139,0,TK-01,HSD,8.2505,2591.979,30.31,822.14,833.11,0.986831,2557.846,2130.967,1.5,4.749,1525.79
2026-05-20 06:00:00,139,0,TK-02,HSD,8.2383,2588.152,29.95,823.02,833.72,0.987168,2554.942,2130.107,1.7,4.762,1529.16
2026-05-20 06:00:00,139,0,TK-03,HSD,7.6245,1940.21,30.15,822.1,832.96,0.986966,1914.922,1595.054,1.0,4.375,1137.91
2026-05-20 06:00:00,139,0,TK-04,HSD,8.4665,2659.843,30.26,820.62,831.57,0.98683,2624.812,2182.727,1.2,4.533,1459.22
2026-05-20 06:00:00,139,0,TK-05,HSD,9.1102,3463.101,30.23,821.01,831.93,0.98687,3417.629,2843.244,1.2,4.39,1712.89
2026-05-20 14:00:00,139,1,TK-01,HSD,8.0927,2542.405,34.29,817.98,831.83,0.983344,2500.059,2079.627,1.5,4.907,1584.48
2026-05-20 14:00:00,139,1,TK-02,HSD,8.077,2537.479,33.87,820.5,834.02,0.983796,2496.361,2082.013,0.8,4.923,1587.78
2026-05-20 14:00:00,139,1,TK-03,HSD,8.6141,2192.033,33.69,818.91,832.32,0.983886,2156.711,1795.076,1.5,3.386,895.01
2026-05-20 14:00:00,139,1,TK-04,HSD,8.3019,2608.129,33.62,817.53,830.92,0.983889,2566.111,2132.225,1.2,4.698,1519.44
2026-05-20 14:00:00,139,1,TK-05,HSD,8.9384,3397.793,34.27,816.99,830.85,0.983322,3341.123,2775.968,1.8,4.562,1791.33
2026-05-20 22:00:00,139,2,TK-01,HSD,7.9548,2499.069,29.95,821.62,832.35,0.98712,2466.88,2053.297,0.8,5.045,1618.42
2026-05-20 22:00:00,139,2,TK-02,HSD,8.3833,2633.704,30.0,822.18,832.93,0.987094,2599.714,2165.371,1.8,4.617,1484.66
2026-05-20 22:00:00,139,2,TK-03,HSD,8.4729,2156.093,29.74,822.83,833.38,0.987339,2128.796,1774.096,1.1,3.527,924.32
2026-05-20 22:00:00,139,2,TK-04,HSD,8.1517,2560.938,29.9,821.18,831.87,0.987147,2528.023,2102.981,2.1,4.848,1554.26
2026-05-20 22:00:00,139,2,TK-05,HSD,8.7774,3336.586,29.54,821.36,831.79,0.987464,3294.758,2740.53,1.3,4.723,1836.69
2026-05-21 06:00:00,140,0,TK-01,HSD,8.4008,2639.176,28.3,823.1,832.63,0.988557,2608.975,2172.318,1.7,4.599,1474.79
2026-05-21 06:00:00,140,0,TK-02,HSD,8.2259,2584.234,28.41,823.15,832.76,0.988462,2554.418,2127.22,0.9,4.774,1530.34
2026-05-21 06:00:00,140,0,TK-03,HSD,8.3207,2117.371,28.42,823.58,833.19,0.98847,2092.959,1743.835,0.9,3.679,961.74
2026-05-21 06:00:00,140,0,TK-04,HSD,8.0019,2513.877,28.22,822.52,832.0,0.98861,2485.244,2067.719,0.9,4.998,1598.72
2026-05-21 06:00:00,140,0,TK-05,HSD,8.6128,3274.022,28.3,821.74,831.29,0.988517,3236.426,2690.397,1.1,4.887,1894.6
2026-05-21 14:00:00,140,1,TK-01,HSD,8.2616,2595.451,36.12,816.72,831.9,0.98176,2548.109,2119.768,1.5,4.738,1536.31
2026-05-21 14:00:00,140,1,TK-02,HSD,8.0769,2537.448,35.59,817.1,831.89,0.982223,2492.341,2073.361,1.2,4.923,1590.56
2026-05-21 14:00:00,140,1,TK-03,HSD,8.1716,2079.419,35.75,817.95,832.84,0.982123,2042.246,1700.857,1.1,3.828,1011.06
2026-05-21 14:00:00,140,1,TK-04,HSD,8.9734,2819.073,35.92,817.14,832.16,0.981948,2768.184,2303.578,1.0,4.027,1316.69
2026-05-21 14:00:00,140,1,TK-05,HSD,8.4677,3218.855,36.32,816.54,831.86,0.981588,3159.59,2628.334,1.1,5.032,1970.93
2026-05-21 22:00:00,140,2,TK-01,HSD,8.1038,2545.869,30.16,821.53,832.4,0.986939,2512.618,2091.515,1.4,4.896,1571.63
2026-05-21 22:00:00,140,2,TK-02,HSD,8.6089,2704.564,30.14,821.24,832.09,0.986953,2669.277,2221.083,1.3,4.391,1412.01
2026-05-21 22:00:00,140,2,TK-03,HSD,8.0221,2041.376,29.96,821.3,832.03,0.987106,2015.054,1676.581,1.3,3.978,1039.37
2026-05-21 22:00:00,140,2,TK-04,HSD,8.7941,2762.754,30.08,822.68,833.48,0.987049,2726.973,2272.868,1.3,4.206,1355.05
2026-05-21 22:00:00,140,2,TK-05,HSD,8.3147,3160.684,30.61,821.09,832.29,0.986549,3118.17,2595.221,1.1,5.185,2014.74
2026-05-22 06:00:00,141,0,TK-01,HSD,7.9397,2494.335,29.37,822.83,833.12,0.98765,2463.53,2052.409,1.1,5.06,1619.73
2026-05-22 06:00:00,141,0,TK-02,HSD,8.4442,2652.814,29.06,821.61,831.69,0.987872,2620.641,2179.573,0.9,4.556,1463.17
2026-05-22 06:00:00,141,0,TK-03,HSD,7.859,1999.879,29.62,822.07,832.55,0.987415,1974.709,1644.043,0.7,4.141,1077.94
2026-05-22 06:00:00,141,0,TK-04,HSD,8.6325,2711.985,29.42,821.74,832.08,0.987575,2678.289,2228.558,1.1,4.367,1407.3
2026-05-22 06:00:00,141,0,TK-05,HSD,8.8252,3354.761,29.54,820.85,831.28,0.987448,3312.652,2753.746,1.2,4.675,1819.57
2026-05-22 14:00:00,141,1,TK-01,HSD,8.7756,2756.923,35.73,816.44,831.34,0.982078,2707.513,2250.871,1.2,4.224,1376.88
2026-05-22 14:00:00,141,1,TK-02,HSD,8.3036,2608.652,35.22,818.54,833.04,0.982593,2563.243,2135.284,0.9,4.696,1520.88
2026-05-22 14:00:00,141,1,TK-03,HSD,7.7337,1967.994,35.6,818.67,833.44,0.982274,1933.11,1611.139,1.5,4.266,1121.44
2026-05-22 14:00:00,141,1,TK-04,HSD,8.4788,2663.694,35.58,818.07,832.83,0.982272,2616.471,2179.078,0.9,4.521,1466.24
2026-05-22 14:00:00,141,1,TK-05,HSD,8.6735,3297.095,35.61,818.32,833.1,0.982258,3238.6,2698.075,1.3,4.826,1892.5
2026-05-22 22:00:00,141,2,TK-01,HSD,8.6006,2701.973,29.04,821.51,831.59,0.987887,2669.243,2219.707,0.7,4.399,1413.74
2026-05-22 22:00:00,141,2,TK-02,HSD,8.7562,2750.844,29.15,821.69,831.84,0.987796,2717.272,2260.334,1.3,4.244,1367.82
2026-05-22 22:00:00,141,2,TK-03,HSD,7.5861,1930.427,29.45,823.79,834.13,0.987609,1906.507,1590.276,1.1,4.414,1147.75
2026-05-22 22:00:00,141,2,TK-04,HSD,8.3183,2613.258,29.1,821.9,832.02,0.987845,2581.494,2147.848,1.0,4.682,1501.88
2026-05-22 22:00:00,141,2,TK-05,HSD,8.51,3234.935,29.32,821.88,832.15,0.987661,3195.018,2658.724,1.0,4.99,1936.6
2026-05-23 06:00:00,142,0,TK-01,HSD,8.4421,2652.175,27.46,823.6,832.52,0.989281,2623.746,2184.327,1.2,4.558,1459.67
2026-05-23 06:00:00,142,0,TK-02,HSD,8.5927,2699.47,27.46,823.08,832.01,0.989262,2670.484,2221.867,1.3,4.407,1414.54
2026-05-23 06:00:00,142,0,TK-03,HSD,8.4844,2159.012,27.14,823.98,832.67,0.989556,2136.463,1778.978,1.2,3.516,918.03
2026-05-23 06:00:00,142,0,TK-04,HSD,8.1673,2565.83,27.41,823.4,832.29,0.989312,2538.407,2112.697,1.1,4.833,1546.3
